广西壮族自治区,来宾市,74,74,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,梧州市,198,197,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,南宁市,12938,12931,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,崇左市,114,113,0,0,0,0,0,0,0,0.0,0.0
广西壮族自治区,钦州市,158,158,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,喀什地区,19,15,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,博尔塔拉蒙古自治州,12,12,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,阿克苏地区,17,17,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,哈密地区,32,32,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,昌吉回族自治州,46,44,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,克拉玛依市,21,21,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,克孜勒苏柯尔克孜自治未知,5,5,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,塔城地区,23,23,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,未知,42,42,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,伊犁哈萨克自治州,35,35,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,乌鲁木齐市,266,252,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,巴音郭楞蒙古自治州,44,42,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,阿勒泰地区,11,11,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,和田地区,12,12,0,0,0,0,0,0,0,0.0,0.0
新疆维吾尔自治区,吐鲁番地区,6,6,0,0,0,0,0,0,0,0.0,0.0
未知,未知,780,756,0,0,0,0,0,0,0,0.0,0.0
江苏省,无锡市,2137,2126,0,0,0,0,0,0,0,0.0,0.0
江苏省,常州市,950,945,0,0,0,0,0,0,0,0.0,0.0
江苏省,苏州市,2101,2077,0,0,0,0,0,0,0,0.0,0.0
江苏省,南京市,2234,2187,0,0,0,0,0,0,0,0.0,0.0
江苏省,淮安市,628,624,0,0,0,0,0,0,0,0.0,0.0
江苏省,盐城市,705,692,0,0,0,0,0,0,0,0.0,0.0
江苏省,连云港市,623,614,0,0,0,0,0,0,0,0.0,0.0
江苏省,宿迁市,517,512,0,0,0,0,0,0,0,0.0,0.0
江苏省,徐州市,1658,1617,0,0,0,0,0,0,0,0.0,0.0
江苏省,未知,743,736,0,0,0,0,0,0,0,0.0,0.0
江苏省,镇江市,361,355,0,0,0,0,0,0,0,0.0,0.0
江苏省,泰州市,553,547,0,0,0,0,0,0,0,0.0,0.0
江苏省,扬州市,700,679,0,0,0,0,0,0,0,0.0,0.0
江苏省,南通市,868,856,0,0,0,0,0,0,0,0.0,0.0
江西省,未知,65,65,0,0,0,0,0,0,0,0.0,0.0
江西省,抚州市,228,222,0,0,0,0,0,0,0,0.0,0.0
江西省,鹰潭市,112,111,0,0,0,0,0,0,0,0.0,0.0
江西省,九江市,471,467,0,0,0,0,0,0,0,0.0,0.0
江西省,吉安市,250,244,0,0,0,0,0,0,0,0.0,0.0
江西省,宜春市,457,454,0,0,0,0,0,0,0,0.0,0.0
